WWI_ID,MSNDATE,COUNTRY,SERVICE,UNIT,MDS,TAKEOFFTIME,NUMBEROFPLANESATTACKING,WEAPONTYPE,WEAPONWEIGHT,BOMBLOAD,LATITUDE,LONGITUDE,TGTLOCATION,TGTCOUNTRY,TGTTYPE,TAKEOFFBASE,TAKEOFFLATITUDE,TAKEOFFLONGITUDE,FRIENDLYCASUALTIES,ALTITUDE
1091,7/14/18,ITALY,,,AIRSHIP,NIGHT,1,,,2200,46.104615,10.739904,TRENTINO,ITALY,PRINTED MATTER AND PROPAGANDA DROP,BOSCOMANTICO,45.472,10.9279,,15000
1092,7/15/18,ITALY,,,AIRSHIP,NIGHT,1,,,2200,46.20722,11.128432,MEZZOCORONA,ITALY,RAIL WORKS AND PROPAGANDA DROP,BOSCOMANTICO,45.472,10.9279,,15000
1093,7/16/18,ITALY,,,AIRSHIP,NIGHT,1,,,2200,45.6626,10.4193,VAL CHIESE AND GAVARDINO,ITALY,"BARRACKS AND CAMP IN VAL CHIESE, AMMO DUMP IN GAVARDINO",BOSCOMANTICO,45.472,10.9279,,15000
1094,8/1/18,ITALY,,,AIRSHIP,NIGHT,1,,,2200,46.317,10.8,VAL DI SOLE -  VAZZANO TO MALE,ITALY,PRINTED MATTER AND PROPAGANDA DROP,BOSCOMANTICO,45.472,10.9279,,15000
1095,12/9/17,ITALY,,,CAPRONI CA.32,,,,,780,45.944559,11.51422,ASIAGO PLATEAU,ITALY,ENEMY LOCS,PADUA / ST. PELAGIUS,,,,
1096,8/4/18,ITALY,,,AIRSHIP,NIGHT,1,,,2200,46.03,10.73,VAL GIUDICARIA BETWEEN TIONE AND STENICO,ITALY,PRINTED MATTER AND PROPAGANDA DROP,BOSCOMANTICO,45.472,10.9279,,15000
1097,8/5/18,ITALY,,,AIRSHIP,NIGHT,1,,,2200,46.20722,11.128432,MEZZOCORONA AND MEZOLOMBARDO,ITALY,"RAIL CONSTRUCTION AT MEZOCORONAL, MANIFESTO DROP AT MEZOLOMBARDO",BOSCOMANTICO,45.472,10.9279,,15000
1098,12/17/17,ITALY,,,CAPRONI CA.32,,,,,780,45.85,11.7333,N OF MOUNT GRAPPA,ITALY,ENEMY INFANTRY,PADUA / ST. PELAGIUS,,,,
1099,8/7/18,ITALY,,,AIRSHIP,NIGHT,1,,,2200,46.494661,11.345534,CALDERO AND BOLZANO,ITALY,500 KG MANIFESTO DROP,BOSCOMANTICO,45.472,10.9279,,15000
1100,12/21/17,ITALY,,,CAPRONI CA.32,,,,,780,45.71583,12.46444,OLD PIAVE,ITALY,ENEMY TROOPS,PADUA / ST. PELAGIUS,,,,
1101,12/28/17,ITALY,,,CAPRONI CA.32,,,,,780,45.8275,13.4722,RONCHI VALLEY AT HEAD OF VAL FRENZELA,ITALY,ENEMY TROOPS,PADUA / ST. PELAGIUS,,,,
1102,12/29/17,ITALY,,,CAPRONI CA.32,NIGHT,,,,780,46.0705556,12.5947222,"AVIANO, LA COMINA",ITALY,AVAIATION CAMPS,PADUA / ST. PELAGIUS,,,,
1103,2/3/18,ITALY,,,AIRSHIP,NIGHT,1,,,2200,45.721851,12.684331,S. STINO DI LIVENZA,ITALY,RAIL STATION,,,,,15000
1104,2/4/18,ITALY,,,CAPRONI CA.32,,,,,,45.8428,12.105,W OF PIAVE,ITALY,RAILWAY,,,,,
1105,1/1/18,ITALY,,,CAPRONI CA.32,,,,,780,46.0705556,12.5947222,"AVIANO, LA COMINA",ITALY,AVAIATION CAMPS,PADUA / ST. PELAGIUS,,,,
1106,2/4/18,ITALY,,,AIRSHIP,NIGHT,1,,,2200,45.8833,12.3,CONEGLIANO,ITALY,RAIL STATION,,,,,15000
1107,8/8/18,ITALY,,,AIRSHIP,NIGHT,1,,,2200,46.107555,11.097476,TRENTO,ITALY,BOMBED STATION S OF TRENTO AND MANIFESTO DROP IN REGION,BOSCOMANTICO,45.472,10.9279,,15000
1108,2/4/18,ITALY,,,AIRSHIP,NIGHT,1,,,2200,45.95,12.85,CASARSA,ITALY,RAIL STATION,,,,,15000
1109,1/2/18,ITALY,,,CAPRONI CA.32,,,,,780,46.0705556,12.5947222,"AVIANO, LA COMINA",ITALY,AVAIATION CAMPS,PADUA / ST. PELAGIUS,,,,
1110,2/5/18,RAF,,,,,,,,,45.8309,11.7022,PRIMOLANO / SAN GIACOMO DI VEGLIA,ITALY,AIRFIELDS,,,,,
1111,2/5/18,ITALY,,,AIRSHIP,NIGHT,1,,,2200,45.721851,12.684331,S. STINO DI LIVENZA,ITALY,RAIL STATION,,,,,15000
1112,2/6/18,ITALY,,,AIRSHIP,NIGHT,1,,,2200,45.7667,12.6,NEAR MOTTA DI LIVENZA,ITALY,AIRDROME AND FREIGHT YARD,,,,,15000
1113,1/13/18,ITALY,,,CAPRONI CA.32,,,,3520,780,46.0524,11.4555,VAL SUGANA,ITALY,MILITARY ESTABLISHMENTS,PADUA / ST. PELAGIUS,,,,
1114,1/13/18,ITALY,,,CAPRONI CA.32,,,,3000,780,46.0524,11.4555,VAL SUGANA,ITALY,MAGAZINES AND ENCAMPMENTS,PADUA / ST. PELAGIUS,,,,
1115,1/26/18,ITALY,,,CAPRONI CA.32,,,,,780,41.87194,12.56738,CISMON AND PRIMOLANO,ITALY,HUTMENTS AND RAIL WORKS,PADUA / ST. PELAGIUS,,,,
1116,2/20/18,ITALY,,,CAPRONI CA.32,,,,4000,,45.989,12.644,COMINA,ITALY,AIRFIELDS,,,,,
1117,2/21/18,ITALY,,,CAPRONI CA.32 & BRITISH BOMBER SQDNS,,,,,,45.989,12.644,"COMINA, AVIANO, VISNADELLO, MOLTA DI LIVENZA",ITALY,AIRFIELDS,,,,,
1118,1/31/18,ITALY,,,CAPRONI CA.32,,,,,780,45.944559,11.51422,ASIAGO PLATEAU,ITALY,PRINCIPAL ENEMY LOCS,PADUA / ST. PELAGIUS,,,,
1119,2/21/18,ITALY,,,CAPRONI CA.32,,,,,,47.2671,11.3928,INSBRUCK,AUSTRIA,IMPORTANT RAIL STATION,,,,,
1120,2/25/18,ITALY,,,CAPRONI CA.32,NIGHT,,,,,46.45,10.8333333,"MATARELLO (S OF TRENTO) / PRIMOLANO, COMINA/SAN FIOR DI SOPRA",ITALY,RAIL STATIONS / AVIATION AIRFIELDS,,,,,
1121,2/3/18,ITALY,,,CAPRONI CA.32,,,,,780,45.944559,11.51422,ASIAGO PLATEAU/CALDONAZZO & MOUNT ROVERE (VAL SUGANA),ITALY,PRINCIPAL ENEMY LOCS/ AERIAL CABLE,PADUA / ST. PELAGIUS,,,,
1122,2/27/18,ITALY,,,CAPRONI CA.32,,,,,,41.87194,12.56738,"CISMON / BOLZANO, PERGINE ",ITALY,MUNITIONS DEPOT / RAIL FACILITIES,,,,,
1123,8/12/18,ITALY,,,AIRSHIP,NIGHT,1,,,2200,46.057773,10.886848,TRENTINO TO VEZZANO,ITALY,500 KG PRINTED MATTER DROP AMONG ENEMY RETREAT,BOSCOMANTICO,45.472,10.9279,,15000
1124,8/14/18,ITALY,,,AIRSHIP,NIGHT,1,,,2200,46.5,11.35,BOLZANO AND CALDERO,ITALY,"BOMBED RAIL STATION AT BOLZANO, PRINTED MATTER DROP AT CALDERO",BOSCOMANTICO,45.472,10.9279,,15000
1125,8/16/18,ITALY,,,AIRSHIP,NIGHT,1,,,2200,46.035668,10.737394,TRENTINO NEAR TIONE,ITALY,500 KG. PRINTED MATTER DROP,BOSCOMANTICO,45.472,10.9279,,15000
1126,2/4/18,ITALY,,,CAPRONI CA.32,,,,,780,45.944559,11.51422,ASIAGO PLATEAU,ITALY,ENEMY REAR LINES,PADUA / ST. PELAGIUS,,,,
1127,8/31/18,ITALY,,,AIRSHIP,NIGHT,1,,,2200,46.052676,10.853632,STENICO AND VEZZANO,ITALY,500 KG. PRINTED MATTER DROP,BOSCOMANTICO,45.472,10.9279,,15000
1128,9/14/18,ITALY,,,AIRSHIP,NIGHT,1,,,2200,46.318696,11.25378,EGNA AND MALE,ITALY,"AIRDROME AT EGNA, PRINTED MATTER DROP AT MALE",BOSCOMANTICO,45.472,10.9279,,15000
1129,2/28/18,ITALY,,,CAPRONI CA.32,,,,12000,,45.7667,12.6,MOTTA DI LIVENZA / ODERZO,ITALY,MILITARY INSTALLATIONS,,,,,
1130,3/6/18,ITALY,,,CAPRONI CA.32,,,,,,45.7667,12.6,MOTTA DI LIVENZA / ODERZO,ITALY,AIRFIELD/ TROOP COLUMN,,,,,
1131,9/15/18,ITALY,,,AIRSHIP,NIGHT,1,,,2200,45.9333,11.0833,CALLIANO (VAL LAGARINA),ITALY,"BOMBED RAIL STATION, PRINTED MATTER DROP IN VICINITY",BOSCOMANTICO,45.472,10.9279,,15000
1132,9/29/18,ITALY,,,AIRSHIP,NIGHT,1,,,2200,46.0333333,10.7166667,TIONE-CALLIANO,ITALY,600 KG. PRINTED MATTER DROP,BOSCOMANTICO,45.472,10.9279,,15000
1133,10/4/18,ITALY,,,AIRSHIP,NIGHT,1,,,2200,46.052676,10.853632,STENICO-VEZZANO-LAVIS,ITALY,600 KG. PRINTED MATTER DROP,BOSCOMANTICO,45.472,10.9279,,15000
1134,2/6/18,ITALY,,,CAPRONI CA.32,,,,,780,45.8309,11.7022,PRIMOLANO / SAN GIACOMO DI VEGLIA,ITALY,ENEMY TROOPS / AVIATION GROUND,PADUA / ST. PELAGIUS,,,,
1135,3/9/18,ITALY,,,CAPRONI CA.32,,,,,,45.78,12.4881,ODERZO,ITALY,MT STAGING AREA,,,,,
1136,3/10/18,ITALY,,,AIRSHIP,NIGHT,1,,2800,2200,45.859,12.535,PORTOBUFFOLE,ITALY,AIRDROME,,,,,15000
1137,3/10/18,ITALY,,,AIRSHIP,NIGHT,1,,2800,2200,45.7667,12.6,MOTTA DI LIVENZA,ITALY,AIRDROME,,,,,15000
1138,2/21/18,ITALY,,,CAPRONI CA.32,NIGHT,,,,780,45.989,12.644,LA COMINA,ITALY,AVAIATION CAMPS,PADUA / ST. PELAGIUS,,,,
1139,3/10/18,ITALY,,,AIRSHIP,NIGHT,1,,2800,2200,45.927709,12.371802,S. FIOR DI SOPRA,ITALY,AIRDROME,,,,,15000
1140,2/25/18,ITALY,,,CAPRONI CA.32,NIGHT,,,,780,46.45,10.8333333,"MATTARELLO (S OF TRENT), PRIMOLANO / LA COMINA, S. FIOR DI SOPRA",ITALY,RAIL STATIONS / AVIATION CAMPS,PADUA / ST. PELAGIUS,,,,
1141,2/27/18,ITALY,,,CAPRONI CA.32,,,,,780,41.87194,12.56738,CISMON (CISMON AND BRENTA RIVERS) / BOLZANO AND PERGINE,ITALY,AMMUNITION STORE / RAIL BLDGS,PADUA / ST. PELAGIUS,,,,
1142,3/11/18,ITALY,,,CAPRONI CA.32,,,,,,45.8247222,12.5341667,MANSUE,ITALY,AIRFIELDS,,,,,
1143,2/28/18,ITALY,,,CAPRONI CA.32,,,,12000,780,41.87194,12.56738,"CISMON / BOLZANO, PERGINE ",ITALY,SEVERAL MILITARY PLACES,PADUA / ST. PELAGIUS,,,,
1144,3/11/18,ITALY,,,AIRSHIP,NIGHT,1,,2800,2200,45.8247222,12.5341667,MANSUE,ITALY,AIRDROME,,,,,15000
1145,3/11/18,ITALY,,,AIRSHIP,NIGHT,1,,2800,2200,45.989,12.644,COMINA,ITALY,AIRDROME,,,,,15000
1146,3/16/18,ITALY,,,AIRSHIP,NIGHT,1,,,2200,45.9314,12.3973,GODEGA,ITALY,AIRDROME,,,,,15000
1147,10/6/18,ITALY,,,AIRSHIP,NIGHT,1,,,2200,46.1667,10.75,PINZOLO-TIOPNE,ITALY,600 KG. PRINTED MATTER DROP,BOSCOMANTICO,45.472,10.9279,,15000
1148,10/7/18,ITALY,,,AIRSHIP,NIGHT,1,,,2200,46.318696,11.25378,EGNA,ITALY,AIRDROME,BOSCOMANTICO,45.472,10.9279,,15000
1149,10/25/18,ITALY,,,AIRSHIP,NIGHT,1,,,2200,45.997478,11.264535,CALDONAZZO AND PERGINE,ITALY,"RAIL STATION AT CALDONAZZO, 100 KG PRINTED MATTER AT PERGINE",BOSCOMANTICO,45.472,10.9279,,15000
1150,10/26/18,ITALY,,,AIRSHIP,NIGHT,1,,,2200,46.005704,11.306393,LEVICO,ITALY,"RAILROAD BOMBED, 100 KG PRINTED MATTER DROPPED IN VICINITY",BOSCOMANTICO,45.472,10.9279,,15000
1151,10/28/18,ITALY,,,AIRSHIP,NIGHT,1,,,2200,46.012426,12.274454,CISON SERAVALLE (VAL MAERENO),ITALY,BOMBED CROSSING,BOSCOMANTICO,45.472,10.9279,,15000
1152,10/30/18,ITALY,,,AIRSHIP,NIGHT,1,,,2200,45.85,11.367,VAL DASTICO,ITALY,"TROOP MOVEMENT BOMBED, PRINTED MATTER DROPPED IN VICINITY",BOSCOMANTICO,45.472,10.9279,,15000
1153,3/16/18,ITALY,,,AIRSHIP,NIGHT,1,,,2200,45.7667,12.6,MOTTA DI LIVENZA,,AIRDROME,,,,,15000
1154,10/31/18,ITALY,,,AIRSHIP,NIGHT,1,,,2200,46.050678,11.507668,STRIGGO AND BORGO,ITALY,RAILROAD BETWEEN TOWNS,BOSCOMANTICO,45.472,10.9279,,15000
1155,11/1/18,ITALY,,,AIRSHIP,NIGHT,1,,,2200,46.016667,11.633333,GRIONO (GRIGNO),ITALY,RAIL STATION,BOSCOMANTICO,45.472,10.9279,,15000
1156,11/1/18,ITALY,,,AIRSHIP,NIGHT,1,,,2200,46.005704,11.306393,LEVICO,ITALY,RAIL STATION,BOSCOMANTICO,45.472,10.9279,,15000
1157,11/2/18,ITALY,,,AIRSHIP,NIGHT,1,,,2200,46.45,10.8333333,MATTARELLO,ITALY,RAIL STATION,BOSCOMANTICO,45.472,10.9279,,15000
1158,3/23/18,ITALY,,,CAPRONI CA.32,,,,,,45.866667,11.033333,VAL LAGARINA,ITALY,RAIL FACILITES,,,,,
1159,3/25/18,ITALY,,,CAPRONI CA.32,,,,,,45.866667,11.033333,VAL LAGARINA / LIVENZA,ITALY,RAIL FACILITES / AIRFIELDS,,,,,
1160,3/29/18,ITALY,,,CAPRONI CA.32,,,,,,46.45,10.8333333,MATARELLO / PRIMOLANO,ITALY,RAIL FACILITES,,,,,
1161,3/30/18,ITALY,,,CAPRONI CA.32,,,,,,46.45,10.8333333,MATARELLO / PRIMOLANO,ITALY,RAIL FACILITES,,,,,
1162,4/4/18,ITALY,,,CAPRONI CA.32,,,,,,45.9,11.9167,VALDOBBIADENE / VAL LAGARINA,ITALY,TETHERED BALLOON / RAIL FACILITIES,,,,,
1163,5/4/18,ITALY,,,AIRSHIP,NIGHT,1,,,2200,45.8309,11.7022,PRIMOLANO,ITALY,RAIL STATION,,,,,15000
1164,5/5/18,ITALY,,,CAPRONI CA.32 & BRITISH BOMBER SQDNS,,,,18000,,40.55,16.1,,,HYDROELECTRIC PLANT / AIRFIELDS,,,,,
1165,5/9/18,RAF,,,,,,,,,45.7667,12.6,MOTTA DI LIVENZA,ITALY,AIRFIELD,,,,,
1166,5/14/18,RAF,,,,,,,,,45.944559,11.51422,ASIAGO,ITALY,ENEMY BARRACKS,,,,,
1167,5/15/18,ITALY,,,CAPRONI CA.32,,,,8000,,45.6169,12.56402,VAL DI PIAVE,ITALY,AIRFIELDS,,,,,
1168,5/20/18,ITALY,,,CAPRONI CA.32,,,,16000,,46.0524,11.4555,VAL SUGANA,ITALY,MILITARY INSTALLATIONS,,,,,
1169,5/23/18,ITALY,,,CAPRONI CA.32,,,,,,45.7667,12.6,MOTTA DI LIVENZA,ITALY,AIRFIELD,,,,,
1170,5/24/18,ITALY,,,CAPRONI CA.32,,,,,,45.7667,12.6,MOTTA DI LIVENZA / FELTRE,ITALY,AIRFIELD,,,,,
1171,5/25/18,RAF,,,,,,,,,45.944559,11.51422,ASIAGO PLATEAU,ITALY,ENEMY TROOPS,,,,,
1172,5/26/18,ITALY,,,CAPRONI CA.32 & BRITISH BOMBER SQDNS,,,,,,45.944559,11.51422,ASIAGO PLATEAU AND ALONG PIAVE,ITALY,"ENEMY TROOPS, BATTERIES, CAMPS",,,,,
1173,5/31/18,ITALY,,,CAPRONI CA.32,,,,,,45.944559,11.51422,ASIAGO & LAVARONE PLATEAUS / GALLIO ACCESS ROAD,ITALY,TROOP COLUMNS AND CARTS,,,,,
1174,6/2/18,ITALY,,,CAPRONI CA.32,,,,10000,,45.7667,12.6,MOTTA DI LIVENZA / FELTRE,ITALY,ENEMY AIRFIELDS,,,,,
1175,6/6/18,ITALY,,,AIRSHIP,NIGHT,1,,,2200,45.9314,12.3973,GODEGA,ITALY,AIRDROME,,,,,15000
1176,6/6/18,ITALY,,,AIRSHIP,NIGHT,1,,,2200,45.922289,11.930373,QUERO,ITALY,"RAILROAD, PRINTED MATTER DROP IN VICINITY",,,,,15000
1177,6/7/18,ITALY,,,CAPRONI CA.32,,,,10000,,46.20722,11.128432,VENETIAN PLAIN / MEZZOCORONA / QUERO-FELTRO ROAD,ITALY,AIRFIELDS / RAIL STATION N OF TRENTO / COLUMNS ON THE MOVE,,,,,
1178,6/8/18,ITALY,,,AIRSHIP,NIGHT,1,,,2200,45.989,12.644,COMINA,ITALY,AIRDROME AND RAIL CONSTRUCTION,,,,,15000
1179,6/8/18,ITALY,,,AIRSHIP,NIGHT,1,,,2200,45.65,12.5167,N OF FOSSALTA,ITALY,ARTILLERY AND TROOPS,,,,,15000
1180,6/9/18,ITALY,,,CAPRONI CA.32,,,,,,45.997478,11.264535,BWTEEN PIAVE AND LIVENZA / CALDONAZZO,ITALY,AIRFIELDS / RAIL STATION,,,,,
1181,6/10/18,ITALY,,,CAPRONI CA.32,,,,,,46.45,10.8333333,MATARELLO,,AIRFIELDS / RAIL STATION N OF TRENTO / COLUMNS ON THE MOVE,,,,,
1182,6/13/18,ITALY,,,AIRSHIP,NIGHT,1,,,2200,45.8833,12.3,CONEGLIANO,ITALY,RAIL STATION,,,,,15000
1183,6/14/18,ITALY,,,AIRSHIP,NIGHT,1,,,2200,46.0166667,11.9,FELTRE,ITALY,RAIL STATION,,,,,15000
1184,6/16/18,ITALY,,,CAPRONI CA.32,,,,8000,,46.45,10.8333333,MATTARELLO,ITALY,ENEMY WAREHOUSES AND MAIN LOCS,,,,,
1185,6/17/18,ITALY,,,CAPRONI CA.32,,,,,,45.8428,12.105,PIAVE,ITALY,BRIDGES SPANNING RIVER,,,,,
1186,6/22/18,ITALY,,,CAPRONI CA.32,,,,,,45.8428,12.105,PIAVE,ITALY,ENEMY IMMEDIATE BATTLEFIELD LOCS,,,,,
1187,6/26/18,ITALY,,,CAPRONI CA.32,,,,,,46.45,10.8333333,VENETIAN PLAIN / MATARELLO,ITALY,MUNITIONS DEPOT / RAIL FACILITIES,,,,,
1188,6/29/18,ITALY,,,CAPRONI CA.32,,,,,,46.0524,11.4555,VAL LAGARINA AND VAL SUGANA,ITALY,RAIL CENTERS / TROOPS ON THE MOVE ON LOCS,,,,,
1189,6/30/18,ITALY,,,CAPRONI CA.32,,,,,,46.0524,11.4555,VAL LAGARINA AND VAL SUGANA,ITALY,RAIL CENTERS,,,,,
1190,7/1/18,ITALY,,,AIRSHIP,NIGHT,1,,,2200,45.689855,12.639022,CEGGIA IN THE VICINITY OF S. STINO DI LIVENZA,ITALY,RAIL STATION,,,,,15000
1191,7/1/18,ITALY,,,AIRSHIP,NIGHT,1,,,2200,45.5805556,12.6755556,NEAR GRISOLERA,ITALY,ENEMY POSITION,,,,,15000
1192,7/6/18,ITALY,,,CAPRONI CA.32,,,,,,45.534,12.73,LOWER PIAVE,,TROOPS AND CAMPS,,,,,
1193,6/22/18,USA,,,CAPRONI CA.32,,2,,1560,780,45.8833,12.3,CONEGLIANO,,RAIL STATION,PADUA / ST. PELAGIUS,,,,
1194,6/22/18,USA,,,CAPRONI CA.32,,4,,3120,780,45.8833,12.3,CONEGLIANO,,RAIL STATION,PADUA / ST. PELAGIUS,,,,
1195,6/22/18,USA,,,CAPRONI CA.32,,4,,3120,780,45.92199,12.319103,CONEGLIANO - VENETO,ITALY,RAIL LINE,PADUA / ST. PELAGIUS,,,,
1196,6/22/18,USA,,,CAPRONI CA.32,,7,,5460,780,45.8605556,12.1666667,FALZE DI PIAVE,ITALY,,PADUA / ST. PELAGIUS,,,,
1197,6/22/18,USA,,,CAPRONI CA.32,,7,,5460,780,,,NEAR S. LUCIA,ITALY,RAIL LINE,PADUA / ST. PELAGIUS,,,,
1198,7/8/18,ITALY,,,AIRSHIP,NIGHT,1,,,2200,45.913416,12.388265,CONEGLIANO - SACILE - PORDENONE,ITALY,600 KG OF PRINTED MATTER DROP,,,,,15000
1199,6/22/18,USA,,,CAPRONI CA.32,,7,,5460,780,45.834263,12.266963,SPRESIANO - CONEGLIANO,ITALY,RAIL LINE,PADUA / ST. PELAGIUS,,,,
1200,6/24/18,USA,,,CAPRONI CA.32,,4,,3120,780,45.8833,12.3,CONEGLIANO,,RAIL STATION,PADUA / ST. PELAGIUS,,,,
1201,6/24/18,USA,,,CAPRONI CA.32,,3,,2340,780,45.5805556,12.6755556,GRISOLERA TO SETTE CASONI,ITALY,ROAD,PADUA / ST. PELAGIUS,,,,
1202,6/24/18,USA,,,CAPRONI CA.32,,3,,2340,780,45.8167,12.7333,PRAMAGGIORE,,RAIL STATION,PADUA / ST. PELAGIUS,,,,
1203,6/24/18,USA,,,CAPRONI CA.32,,3,,2340,780,45.9798,12.3033,VITTORIO,ITALY,,PADUA / ST. PELAGIUS,,,,
1204,6/24/18,USA,,,CAPRONI CA.32,,3,,2340,780,45.9798,12.3033,VITTORIO VENETO,ITALY,,PADUA / ST. PELAGIUS,,,,
1205,6/25/18,USA,,,CAPRONI CA.32,,2,,1560,780,45.8833,12.3,CONEGLIANO,,RAIL STATION,PADUA / ST. PELAGIUS,,,,
1206,6/25/18,USA,,,CAPRONI CA.32,,2,,1560,780,41.87194,12.56738,CREAGO (?) (CREAZZO),ITALY,,PADUA / ST. PELAGIUS,,,,
1207,6/25/18,USA,,,CAPRONI CA.32,,2,,1560,780,45.758,12.252,VISNADELLO,ITALY,,PADUA / ST. PELAGIUS,,,,
1208,7/12/18,ITALY,,,AIRSHIP,NIGHT,1,,,2200,45.8833,12.3,CONEGLIANO,ITALY,600 KG OF PRINTED MATTER DROP,,,,,15000
1209,6/28/18,USA,,,CAPRONI CA.32,,3,,2340,780,45.7753,12.8386,PORTOGRUARO,ITALY,,PADUA / ST. PELAGIUS,,,,
1210,7/13/18,ITALY,,,AIRSHIP,NIGHT,1,,,2200,45.721851,12.684331,S. STINO DI LIVENZA,ITALY,RAIL STATION AND PRINTED MATTER DROP,,,,,15000
1211,7/15/18,ITALY,,,AIRSHIP,NIGHT,1,,,2200,45.9314,12.3973,GODEGA,ITALY,AIRDROME AND PRINTED MATTER DROP,,,,,15000
1212,7/15/18,ITALY,,,AIRSHIP,NIGHT,1,,,2200,45.8833,12.3,CONEGLIANO,ITALY,"BOMBED STATION, PRINTED MATTER DROP IN VICINITY AND SACILE",,,,,15000
1213,7/16/18,ITALY,,,AIRSHIP,NIGHT,1,,,2200,45.7753,12.8386,PORTOGRUARO,ITALY,RAIL STATION AND PRINTED MATTER DROP,,,,,15000
1214,7/1/18,USA,,,CAPRONI CA.32,,1,,780,780,45.91638889,11.64277778,MT BADENECCHE,ITALY,,PADUA / ST. PELAGIUS,,,,
1215,7/17/18,ITALY,,,CAPRONI CA.32,,,,,,45.6626,10.4193,VAL CHIESE AND GAVARDINO,ITALY,FRONT LINES AND SUPPLY LOCS,,,,,
1216,7/2/18,USA,,,CAPRONI CA.32,,5,,3900,780,45.5805556,12.6755556,GRISOLERA,,,PADUA / ST. PELAGIUS,,,,
1217,7/2/18,USA,,,CAPRONI CA.32,,2,,1560,780,45.5805556,12.6755556,GRISOLERA - STAFFOLO,ITALY,,PADUA / ST. PELAGIUS,,,,
1218,7/2/18,USA,,,CAPRONI CA.32,,6,,4680,780,46.338243,13.130384,PASSERELLA,SLOVENIA,,PADUA / ST. PELAGIUS,,,,
1219,7/17/18,ITALY,,,AIRSHIP,NIGHT,1,,,2200,45.721851,12.684331,SAN STINO DI LIVENZA,ITALY,RAIL STATION AND PRINTED MATTER DROP BETWEEN LIVENZA AND TAGLIAMENTO,,,,,15000
1220,7/3/18,USA,,,CAPRONI CA.32,,2,,1560,780,,,AGENZIA TREZZE,ITALY,,PADUA / ST. PELAGIUS,,,,
1221,7/4/18,USA,,,CAPRONI CA.32,,1,,780,780,45.5805556,12.6755556,GRISOLERA,ITALY,,PADUA / ST. PELAGIUS,,,,
1222,7/5/18,USA,,,CAPRONI CA.32,,1,,780,780,45.5805556,12.6755556,GRISOLERA - TOMBOLINO,ITALY,,PADUA / ST. PELAGIUS,,,,
1223,7/5/18,USA,,,CAPRONI CA.32,,1,,780,780,,,S. ELENA - CAVILE,ITALY,,PADUA / ST. PELAGIUS,,,,
1224,7/18/18,ITALY,,,CAPRONI CA.32,,,,,,44.871031,13.838065,POLA,,SHIPYARD,,,,,
1225,7/7/18,USA,,,CAPRONI CA.32,,1,PROPAGANDA,780,780,45.7167,12.6167,CESSALTO - TEZZE - FOCE DELLA LIVENZA,ITALY,,PADUA / ST. PELAGIUS,,,,
1226,7/7/18,USA,,,CAPRONI CA.32,,1,PROPAGANDA,780,780,,,VAL BUGANA OR (VAL SUGANA?),ITALY,,PADUA / ST. PELAGIUS,,,,
1227,7/22/18,ITALY,,,CAPRONI CA.32,,,,,,45.9314,12.3973,GODEGA,ITALY,AIRFIELDS / RAIL FACILITIES,,,,,
1228,7/7/18,USA,,,CAPRONI CA.32,,1,,780,780,45.9798,12.3033,VITTORIO - BELLUNO,ITALY,,PADUA / ST. PELAGIUS,,,,
1229,7/23/18,ITALY,,,CAPRONI CA.32,,,,,,46.45,10.8333333,MATARELLO,,RAIL CENTERS,,,,,
1230,7/10/18,USA,,,CAPRONI CA.32,,1,,780,780,45.736539,12.528572,REGION; PIAVE - LIVENZA,ITALY,,PADUA / ST. PELAGIUS,,,,
1231,7/30/18,ITALY,,,CAPRONI CA.32,,,,,,45.9314,12.3973,GODEGA,ITALY,AIRFIELDS /SUPPLY LOCS,,,,,
1232,7/12/18,USA,,,CAPRONI CA.32,,3,PROPAGANDA,2340,780,45.5805556,12.6755556,GRISOLERA,ITALY,,PADUA / ST. PELAGIUS,,,,
1233,7/12/18,USA,,,CAPRONI CA.32,,2,PROPAGANDA,1560,780,45.756844,12.673663,LOWER LIVENZA,ITALY,,PADUA / ST. PELAGIUS,,,,
1234,7/31/18,ITALY,,,CAPRONI CA.32,,,,,,45.6626,10.4193,VAL CHIESE AND GAVARDINO,ITALY,MILITARY INSTALLATIONS,,,,,
1235,8/5/18,ITALY,,,AIRSHIP,NIGHT,1,,,2200,45.721851,12.684331,S. STINO DI LIVENZA,ITALY,RAIL STATION,,,,,15000
1236,7/14/18,USA,,,CAPRONI CA.32,,1,PROPAGANDA,780,780,,,PALAZETTO & S. ELENA,ITALY,,PADUA / ST. PELAGIUS,,,,
1237,7/14/18,USA,,,CAPRONI CA.32,,1,PROPAGANDA,780,780,45.9552778,12.5019444,SOCILE,,,PADUA / ST. PELAGIUS,,,,
1238,8/5/18,ITALY,,,AIRSHIP,NIGHT,1,,,2200,45.913416,12.388265,CONEGLIANO - SACILE,ITALY,600 KG OF PRINTED MATTER DROP,,,,,15000
1239,7/15/18,USA,,,CAPRONI CA.32,,1,PROPAGANDA,780,780,46.13945,12.206826,BARRO - BELLUNO,ITALY,,PADUA / ST. PELAGIUS,,,,
1240,8/8/18,ITALY,,,AIRSHIP,NIGHT,1,,,2200,46.0166667,11.9,"FELTRE, LIVENZA",ITALY,AIRDROME AND PRINTED MATTER DROP NEAR LIVNZA,,,,,15000
